#HEADER
Analysis
Version,2.0.11,1.04
Filename,PbTwoIsotopeTwoSequence_100kcps_TV.TXT
MethodName,Pb TwoIsotopeTwoSeq 206-8 Ax-PM-H1.TIMSAM
MethodPath,/TIMSLAB/SyntheticData/Methods
IsoWorksMethod,This is synthetic data from the TIMSLAB repository
FolderPath,/TIMSLAB/SyntheticData/syndata
Corrected,Yes
BChannels,No
TimeZero,12 April 2023 21:00:51.238

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,30.2000
RS,EM,1e+11,1.000000000,1.000000000,0.0000
L5,F,1e+12,1.000000000,1.000000000,0.0000
L4,F,1e+12,1.000000000,1.000000000,0.0000
L3,F,1e+12,1.000000000,1.000000000,0.0000
L2,F,1e+12,1.000000000,1.000000000,0.0000
Ax,F,1e+12,1.000000000,1.000000000,0.0000
H1,F,1e+12,1.000000000,1.000000000,0.0000
H2,F,1e+12,1.000000000,1.000000000,0.0000
H3,F,1e+12,1.000000000,1.000000000,0.0000
H4,F,1e+12,1.000000000,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,RS,L5,L4,L3,L2,Ax,H1,H2,H3,H4
BL1, 1, 0, 12, BL1, 204.5000, 153.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 13, BL1, 204.5000, 153.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 14, BL1, 204.5000, 153.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 15, BL1, 204.5000, 153.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 16, BL1, 204.5000, 153.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 17, BL1, 204.5000, 153.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 18, BL1, 204.5000, 153.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 19, BL1, 204.5000, 153.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 20, BL1, 204.5000, 153.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 21, BL1, 204.5000, 154.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 22, BL1, 204.5000, 154.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 23, BL1, 204.5000, 154.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 24, BL1, 204.5000, 154.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 25, BL1, 204.5000, 154.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 26, BL1, 204.5000, 154.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 27, BL1, 204.5000, 154.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 28, BL1, 204.5000, 154.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 29, BL1, 204.5000, 154.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 30, BL1, 204.5000, 154.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 31, BL1, 204.5000, 155.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 32, BL1, 204.5000, 155.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 33, BL1, 204.5000, 155.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 34, BL1, 204.5000, 155.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 35, BL1, 204.5000, 155.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 36, BL1, 204.5000, 155.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 37, BL1, 204.5000, 155.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 38, BL1, 204.5000, 155.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 39, BL1, 204.5000, 155.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 40, BL1, 204.5000, 155.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 41, BL1, 204.5000, 156.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 42, BL1, 204.5000, 156.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 43, BL1, 204.5000, 156.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 44, BL1, 204.5000, 156.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 45, BL1, 204.5000, 156.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 46, BL1, 204.5000, 156.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 47, BL1, 204.5000, 156.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 48, BL1, 204.5000, 156.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 49, BL1, 204.5000, 156.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 50, BL1, 204.5000, 156.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 51, BL1, 204.5000, 157.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 52, BL1, 204.5000, 157.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 53, BL1, 204.5000, 157.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 54, BL1, 204.5000, 157.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 55, BL1, 204.5000, 157.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 56, BL1, 204.5000, 157.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 57, BL1, 204.5000, 157.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 58, BL1, 204.5000, 157.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 59, BL1, 204.5000, 157.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 60, BL1, 204.5000, 157.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 61, BL1, 204.5000, 158.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 62, BL1, 204.5000, 158.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 63, BL1, 204.5000, 158.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 64, BL1, 204.5000, 158.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 65, BL1, 204.5000, 158.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 66, BL1, 204.5000, 158.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 67, BL1, 204.5000, 158.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 68, BL1, 204.5000, 158.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 69, BL1, 204.5000, 158.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 70, BL1, 204.5000, 158.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 71, BL1, 204.5000, 159.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 72, BL1, 204.5000, 159.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 73, BL1, 204.5000, 159.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 74, BL1, 204.5000, 159.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 75, BL1, 204.5000, 159.4000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 76, BL1, 204.5000, 159.5000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 77, BL1, 204.5000, 159.6000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 78, BL1, 204.5000, 159.7000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 79, BL1, 204.5000, 159.8000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 80, BL1, 204.5000, 159.9000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 81, BL1, 204.5000, 160.0000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 82, BL1, 204.5000, 160.1000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 83, BL1, 204.5000, 160.2000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
BL1, 1, 0, 84, BL1, 204.5000, 160.3000000, 2.000000000000e-02, 0.000000000000e+00, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -3.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02, -1.000000000000e-02, -2.000000000000e-02
